Date,Close,50-day MA,200-day MA,Golden Cross,,,,,,,,,,,,
1/26/2021,383.79,369.8348,,,,,,,,,,,,,,
1/27/2021,374.41,370.2588,,,,,,,,,,,,,,
1/28/2021,377.63,370.6494,,,,,,,,,,,,,,
1/29/2021,370.07,370.7994,,,,,,,,,,,,,,
2/1/2021,376.23,371.1116,,,,,,,,,,,,,,
2/2/2021,381.55,371.617,,,,,,,,,,,,,,
2/3/2021,381.85,372.0984,,,,,,,,,,,,,,
2/4/2021,386.19,372.7156,,,,,,,,,,,,,,
2/5/2021,387.71,373.3206,,,,,,,,,,,,,,
2/8/2021,390.51,373.8664,,,,,,,,,,,,,,
2/9/2021,390.25,374.4182,,,,,,,,,,,,,,
2/10/2021,390.08,374.9464,,,,,,,,,,,,,,
2/11/2021,390.71,375.5194,,,,,,,,,,,,,,
2/12/2021,392.64,376.0518,,,,,,,,,,,,,,
2/16/2021,392.3,376.562,,,,,,,,,,,,,,
2/17/2021,392.39,377.076,,,,,,,,,,,,,,
2/18/2021,390.72,377.4934,,,,,,,,,,,,,,
2/19/2021,390.03,377.9122,,,,,,,,,,,,,,
2/22/2021,387.03,378.2494,,,,,,,,,,,,,,
2/23/2021,387.5,378.6624,,,,,,,,,,,,,,
2/24/2021,391.77,379.1632,,,,,,,,,,,,,,
2/25/2021,382.33,379.4838,,,,,,,,,,,,,,
2/26/2021,380.36,379.7978,,,,,,,,,,,,,,
3/1/2021,389.58,380.1976,,,,,,,,,,,,,,
3/2/2021,386.54,380.525,,,,,,,,,,,,,,
3/3/2021,381.42,380.7086,,,,,,,,,,,,,,
3/4/2021,376.7,380.859,,,,,,,,,,,,,,
3/5/2021,383.63,381.1744,,,,,,,,,,,,,,
3/8/2021,381.72,381.464,,,,,,,,,,,,,,
3/9/2021,387.17,381.856,,,,,,,,,,,,,,
3/10/2021,389.58,382.2676,,,,,,,,,,,,,,
3/11/2021,393.53,382.6948,,,,,,,,,,,,,,
3/12/2021,394.06,383.1468,,,,,,,,,,,,,,
3/15/2021,396.41,383.6352,,,,,,,,,,,,,,
3/16/2021,395.91,384.0758,,,,,,,,,,,,,,
3/17/2021,397.26,384.6452,,,,,,,,,,,,,,
3/18/2021,391.48,385.0482,,,,,,,,,,,,,,
3/19/2021,389.48,385.3668,,,,,,,,,,,,,,
3/22/2021,392.59,385.6366,,,,,,,,,,,,,,
3/23/2021,389.5,385.8014,,,,,,,,,,,,,,
3/24/2021,387.52,385.978,,,,,,,,,,,,,,
3/25/2021,389.7,386.1966,,,,,,,,,,,,,,
3/26/2021,395.98,386.5204,,,,,,,,,,,,,,
3/29/2021,395.78,386.8668,,,,,,,,,,,,,,
3/30/2021,394.73,387.2474,,,,,,,,,,,,,,
3/31/2021,396.33,387.601,,,,,,,,,,,,,,
4/1/2021,400.61,387.9354,,,,,,,,,,,,,,
4/5/2021,406.36,388.3778,,,,,,,,,,,,,,
4/6/2021,406.12,388.8426,,,,,,,,,,,,,,
4/7/2021,406.59,389.2866,,,,,,,,,,,,,,
4/8/2021,408.52,389.7812,,,,,,,,,,,,,,
4/9/2021,411.49,390.5228,,,,,,,,,,,,,,
4/12/2021,411.64,391.203,,,,,,,,,,,,,,
4/13/2021,412.86,392.0588,,,,,,,,,,,,,,
4/14/2021,411.45,392.7632,,,,,,,,,,,,,,
4/15/2021,415.87,393.4496,,,,,,,,,,,,,,
4/16/2021,417.26,394.1578,,,,,,,,,,,,,,
4/19/2021,415.21,394.7382,,,,,,,,,,,,,,
4/20/2021,412.17,395.2274,,,,,,,,,,,,,,
4/21/2021,416.07,395.7386,,,,,,,,,,,,,,
4/22/2021,412.27,396.179,,,,,,,,,,,,,,
4/23/2021,416.74,396.7122,,,,,,,,,,,,,,
4/26/2021,417.61,397.2502,,,,,,,,,,,,,,
4/27/2021,417.52,397.7478,,,,,,,,,,,,,,
4/28/2021,417.4,398.2498,,,,,,,,,,,,,,
4/29/2021,420.06,398.8032,,,,,,,,,,,,,,
4/30/2021,417.3,399.3348,,,,,,,,,,,,,,
5/3/2021,418.2,399.8982,,,,,,,,,,,,,,
5/4/2021,415.62,400.47,,,,,,,,,,,,,,
5/5/2021,415.75,401.035,,,,,,,,,,,,,,
5/6/2021,419.07,401.581,,,,,,,,,,,,,,
5/7/2021,422.12,402.3768,,,,,,,,,,,,,,
5/10/2021,417.94,403.1284,,,,,,,,,,,,,,
5/11/2021,414.21,403.621,,,,,,,,,,,,,,
5/12/2021,405.41,403.9984,,,,,,,,,,,,,,
5/13/2021,410.28,404.5756,,,,,,,,,,,,,,
5/14/2021,416.58,405.3732,,,,,,,,,,,,,,
5/17/2021,415.52,406.011,,,,,,,,,,,,,,
5/18/2021,411.94,406.6154,,,,,,,,,,,,,,
5/19/2021,410.86,407.0892,,,,,,,,,,,,,,
5/20/2021,415.28,407.6032,,,,,,,,,,,,,,
5/21/2021,414.94,408.0314,,,,,,,,,,,,,,
5/24/2021,419.17,408.5336,,,,,,,,,,,,,,
5/25/2021,418.24,408.9702,,,,,,,,,,,,,,
5/26/2021,419.07,409.4334,,,,,,,,,,,,,,
5/27/2021,419.29,409.874,,,,,,,,,,,,,,
5/28/2021,420.04,410.4452,,,,,,,,,,,,,,
6/1/2021,419.67,411.049,,,,,,,,,,,,,,
6/2/2021,420.33,411.6038,,,,,,,,,,,,,,
6/3/2021,418.77,412.1892,,,,,,,,,,,,,,
6/4/2021,422.6,412.8908,,,,,,,,,,,,,,
6/7/2021,422.19,413.5406,,,,,,,,,,,,,,
6/8/2021,422.28,414.0666,,,,,,,,,,,,,,
6/9/2021,421.65,414.584,,,,,,,,,,,,,,
6/10/2021,423.61,415.1616,,,,,,,,,,,,,,
6/11/2021,424.31,415.7212,,,,,,,,,,,,,,
6/14/2021,425.26,416.2142,,,,,,,,,,,,,,
6/15/2021,424.48,416.5766,,,,,,,,,,,,,,
6/16/2021,422.11,416.8964,,,,,,,,,,,,,,
6/17/2021,421.97,417.204,,,,,,,,,,,,,,
6/18/2021,414.92,417.332,,,,,,,,,,,,,,
6/21/2021,420.86,417.5194,,,,,,,,,,,,,,
6/22/2021,423.11,417.7488,,,,,,,,,,,,,,
6/23/2021,422.6,417.9436,,,,,,,,,,,,,,
6/24/2021,425.1,418.2166,,,,,,,,,,,,,,
6/25/2021,426.61,418.4314,,,,,,,,,,,,,,
6/28/2021,427.47,418.6356,,,,,,,,,,,,,,
6/29/2021,427.7,418.8854,,,,,,,,,,,,,,
6/30/2021,428.06,419.2032,,,,,,,,,,,,,,
7/1/2021,430.43,419.4904,,,,,,,,,,,,,,
7/2/2021,433.72,419.9194,,,,,,,,,,,,,,
7/6/2021,432.93,420.2432,,,,,,,,,,,,,,
7/7/2021,434.46,420.5802,,,,,,,,,,,,,,
7/8/2021,430.92,420.8482,,,,,,,,,,,,,,
7/9/2021,435.52,421.2106,,,,,,,,,,,,,,
7/12/2021,437.08,421.551,,,,,,,,,,,,,,
7/13/2021,435.59,421.9168,,,,,,,,,,,,,,
7/14/2021,436.24,422.2776,,,,,,,,,,,,,,
7/15/2021,434.75,422.6602,,,,,,,,,,,,,,
7/16/2021,431.34,422.972,,,,,,,,,,,,,,
7/19/2021,424.97,423.09,,,,,,,,,,,,,,
7/20/2021,431.06,423.2688,,,,,,,,,,,,,,
7/21/2021,434.55,423.601,,,,,,,,,,,,,,
7/22/2021,435.46,424.026,,,,,,,,,,,,,,
7/23/2021,439.94,424.7166,,,,,,,,,,,,,,
7/26/2021,441.02,425.3314,,,,,,,,,,,,,,
7/27/2021,439.01,425.78,,,,,,,,,,,,,,
7/28/2021,438.83,426.2462,,,,,,,,,,,,,,
7/29/2021,440.65,426.8204,,,,,,,,,,,,,,
7/30/2021,438.51,427.3734,,,,,,,,,,,,,,
8/2/2021,437.59,427.8196,,,,,,,,,,,,,,
8/3/2021,441.15,428.3438,,,,,,,,,,,,,,
8/4/2021,438.98,428.74,,,,,,,,,,,,,,
8/5/2021,441.76,429.2104,,,,,,,,,,,,,,
8/6/2021,442.49,429.6788,,,,,,,,,,,,,,
8/9/2021,442.13,430.1356,,,,,,,,,,,,,,
8/10/2021,442.68,430.5884,,,,,,,,,,,,,,
8/11/2021,443.78,431.0706,,,,,,,,,,,,,,
8/12/2021,445.11,431.5662,,,,,,,,,,,,,,
8/13/2021,445.92,432.1092,,,,,,,,,,,,,,
8/16/2021,446.97,432.5966,,,,,,,,,,,,,,
8/17/2021,444.04,433.0336,,,,,,,,,,,,,,
8/18/2021,439.18,433.3716,399.56555,,,,,,,,,,,,,
8/19/2021,439.86,433.7358,400.11385,0,,,,,,,,,,,,
8/20/2021,443.36,434.1308,400.6505,0,,,,,,,,,,,,
8/23/2021,447.26,434.5898,401.1691,0,,,,,,,,,,,,
8/24/2021,447.97,435.044,401.65775,0,,,,,,,,,,,,
8/25/2021,448.91,435.5326,402.1515,0,,,,,,,,,,,,
8/26/2021,446.26,436.0156,402.61,0,,,,,,,,,,,,
8/27/2021,450.25,436.5812,403.09105,0,,,,,,,,,,,,
8/30/2021,452.23,437.3274,403.56885,0,,,,,,,,,,,,
8/31/2021,451.56,437.9414,404.0606,0,,,,,,,,,,,,
9/1/2021,451.8,438.5152,404.5291,0,,,,,,,,,,,,
9/2/2021,453.19,439.127,404.9822,0,,,,,,,,,,,,
9/3/2021,453.08,439.6866,405.4445,0,,,,,,,,,,,,
9/7/2021,451.46,440.1836,405.9204,0,,,,,,,,,,,,
9/8/2021,450.91,440.6524,406.38605,0,,,,,,,,,,,,
9/9/2021,448.98,441.078,406.8543,0,,,,,,,,,,,,
9/10/2021,445.44,441.4256,407.2942,0,,,,,,,,,,,,
9/13/2021,446.58,441.7486,407.711,0,,,,,,,,,,,,
9/14/2021,444.17,441.9576,408.11855,0,,,,,,,,,,,,
9/15/2021,447.88,442.2566,408.5396,0,,,,,,,,,,,,
9/16/2021,447.17,442.5108,408.96515,0,,,,,,,,,,,,
9/17/2021,441.4,442.7204,409.34205,0,,,,,,,,,,,,
9/20/2021,434.04,442.6908,409.6783,0,,,,,,,,,,,,
9/21/2021,433.63,442.6218,410.013,0,,,,,,,,,,,,
9/22/2021,437.86,442.6672,410.35305,0,,,,,,,,,,,,
9/23/2021,443.18,442.806,410.7235,0,,,,,,,,,,,,
9/24/2021,443.91,442.9892,411.0922,0,,,,,,,,,,,,
9/27/2021,442.64,443.2152,411.47115,0,,,,,,,,,,,,
9/28/2021,433.72,443.3902,411.8061,0,,,,,,,,,,,,
9/29/2021,434.45,443.458,412.14685,0,,,,,,,,,,,,
9/30/2021,429.14,443.3498,412.46925,0,,,,,,,,,,,,
10/1/2021,434.24,443.3254,412.7925,0,,,,,,,,,,,,
10/4/2021,428.64,443.0994,413.08485,0,,,,,,,,,,,,
10/5/2021,433.1,442.941,413.38915,0,,,,,,,,,,,,
10/6/2021,434.9,442.8588,413.71775,0,,,,,,,,,,,,
10/7/2021,438.66,442.8554,414.07175,0,,,,,,,,,,,,
10/8/2021,437.86,442.7996,414.42485,0,,,,,,,,,,,,
10/11/2021,434.69,442.7232,414.76045,0,,,,,,,,,,,,
10/12/2021,433.62,442.6438,415.08355,0,,,,,,,,,,,,
10/13/2021,435.18,442.5244,415.3986,0,,,,,,,,,,,,
10/14/2021,442.5,442.5948,415.7538,0,,,,,,,,,,,,
10/15/2021,445.87,442.677,416.1232,0,,,,,,,,,,,,
10/18/2021,447.19,442.771,416.48975,0,,,,,,,,,,,,
10/19/2021,450.64,442.9412,416.899,0,,,,,,,,,,,,
10/20/2021,452.41,443.1358,417.3044,0,,,,,,,,,,,,
10/21/2021,453.59,443.332,417.7046,0,,,,,,,,,,,,
10/22/2021,453.12,443.4922,418.0747,0,,,,,,,,,,,,
10/25/2021,455.55,443.6848,418.44615,0,,,,,,,,,,,,
10/26/2021,455.96,443.8646,418.8325,0,,,,,,,,,,,,
10/27/2021,453.94,444.0626,419.20835,0,,,,,,,,,,,,
10/28/2021,458.32,444.4454,419.601,0,,,,,,,,,,,,
10/29/2021,459.25,444.8332,420.00495,0,,,,,,,,,,,,
11/1/2021,460.04,445.1668,420.42665,0,,,,,,,,,,,,
11/2/2021,461.9,445.4596,420.8429,0,,,,,,,,,,,,
11/3/2021,464.72,445.7946,421.24705,0,,,,,,,,,,,,
11/4/2021,466.91,446.1546,421.6604,0,,,,,,,,,,,,
11/5/2021,468.53,446.6,422.08865,0,,,,,,,,,,,,
11/8/2021,468.93,446.9736,422.51135,0,,,,,,,,,,,,
11/9/2021,467.38,447.2766,422.9293,0,,,,,,,,,,,,
11/10/2021,463.62,447.5178,423.37535,0,,,,,,,,,,,,
11/11/2021,463.77,447.7572,423.80605,0,,,,,,,,,,,,
11/12/2021,467.27,448.0388,424.29205,0,,,,,,,,,,,,
11/15/2021,467.43,448.3258,424.74805,0,,,,,,,,,,,,
11/16/2021,469.28,448.6822,425.1867,0,,,,,,,,,,,,
11/17/2021,468.14,449.0268,425.61815,0,,,,,,,,,,,,
11/18/2021,469.73,449.4418,426.03585,0,,,,,,,,,,,,
11/19/2021,468.89,449.9108,426.44175,0,,,,,,,,,,,,
11/22/2021,467.57,450.3306,426.82705,0,,,,,,,,,,,,
11/23/2021,468.19,450.811,427.21675,0,,,,,,,,,,,,
11/24/2021,469.44,451.2422,427.61355,0,,,,,,,,,,,,
11/26/2021,458.97,451.4782,427.95485,0,,,,,,,,,,,,
11/29/2021,464.6,451.9422,428.31465,0,,,,,,,,,,,,
11/30/2021,455.56,452.3726,428.63095,0,,,,,,,,,,,,
12/1/2021,450.5,452.71,428.9215,0,,,,,,,,,,,,
12/2/2021,457.4,453.1008,429.2549,0,,,,,,,,,,,,
12/3/2021,453.42,453.3056,429.57185,0,,,,,,,,,,,,
12/6/2021,458.79,453.6032,429.93065,0,,,,,,,,,,,,
12/7/2021,468.28,454.116,430.33455,0,,,,,,,,,,,,
12/8/2021,469.52,454.832,430.7233,0,,,,,,,,,,,,
12/9/2021,466.35,455.47,431.1434,0,,,,,,,,,,,,
12/10/2021,470.74,456.302,431.5953,0,,,,,,,,,,,,
12/13/2021,466.57,456.9486,431.98025,0,,,,,,,,,,,,
12/14/2021,463.36,457.643,432.36435,0,,,,,,,,,,,,
12/15/2021,470.6,458.393,432.81025,0,,,,,,,,,,,,
12/16/2021,466.45,459.024,433.259,0,,,,,,,,,,,,
12/17/2021,459.87,459.4482,433.6402,0,,,,,,,,,,,,
12/20/2021,454.98,459.7906,434.0065,0,,,,,,,,,,,,
12/21/2021,463.06,460.358,434.38595,0,,,,,,,,,,,,
12/22/2021,467.69,461.0394,434.7765,0,,,,,,,,,,,,
12/23/2021,470.6,461.7478,435.16185,0,,,,,,,,,,,,
12/27/2021,477.26,462.443,435.57785,0,,,,,,,,,,,,
12/28/2021,476.87,463.063,435.98015,0,,,,,,,,,,,,
12/29/2021,477.48,463.6688,436.388,0,,,,,,,,,,,,
12/30/2021,476.16,464.1792,436.7825,0,,,,,,,,,,,,
12/31/2021,474.96,464.6302,437.1999,0,,,,,,,,,,,,
1/3/2022,477.71,465.1126,437.64105,0,,,,,,,,,,,,
1/4/2022,477.55,465.6012,438.06585,0,,,,,,,,,,,,
1/5/2022,468.38,465.8578,438.46025,0,,,,,,,,,,,,
1/6/2022,467.94,466.0974,438.86235,0,,,,,,,,,,,,
1/7/2022,466.09,466.3404,439.2443,0,,,,,,,,,,,,
1/10/2022,465.51,466.4842,439.59195,0,,,,,,,,,,,,
1/11/2022,469.75,466.6942,439.9618,0,,,,,,,,,,,,
1/12/2022,471.02,466.9138,440.34325,0,,,,,,,,,,,,
1/13/2022,464.53,466.9664,440.68425,0,,,,,,,,,,,,
1/14/2022,464.72,466.9664,441.0048,0,,,,,,,,,,,,
1/18/2022,456.49,466.758,441.25545,0,,,,,,,,,,,,
1/19/2022,451.75,466.4224,441.4836,0,,,,,,,,,,,,
1/20/2022,446.75,465.9788,441.6844,0,,,,,,,,,,,,
1/21/2022,437.98,465.3908,441.8317,0,,,,,,,,,,,,
1/24/2022,439.84,464.9152,441.97345,0,,,,,,,,,,,,
1/25/2022,434.47,464.3292,442.0876,0,,,,,,,,,,,,
1/26/2022,433.38,463.6514,442.1902,0,,,,,,,,,,,,
1/27/2022,431.24,462.9276,442.28915,0,,,,,,,,,,,,
1/28/2022,441.95,462.381,442.41955,0,,,,,,,,,,,,
1/31/2022,449.91,462.0164,442.5828,0,,,,,,,,,,,,
2/1/2022,452.95,461.6808,442.7715,0,,,,,,,,,,,,
2/2/2022,457.35,461.45,442.9974,0,,,,,,,,,,,,
2/3/2022,446.6,461.0306,443.15005,0,,,,,,,,,,,,
2/4/2022,448.7,460.6408,443.3322,0,,,,,,,,,,,,
2/7/2022,447.26,460.1972,443.4848,0,,,,,,,,,,,,
2/8/2022,450.94,460.0366,443.65145,0,,,,,,,,,,,,
2/9/2022,457.54,459.8954,443.85155,0,,,,,,,,,,,,
2/10/2022,449.32,459.7706,444.01115,0,,,,,,,,,,,,
2/11/2022,440.46,459.5698,444.11315,0,,,,,,,,,,,,
2/14/2022,439.02,459.2022,444.22175,0,,,,,,,,,,,,
2/15/2022,446.1,459.0558,444.36125,0,,,,,,,,,,,,
2/16/2022,446.6,458.812,444.51615,0,,,,,,,,,,,,
2/17/2022,437.06,458.1876,444.6227,0,,,,,,,,,,,,
2/18/2022,434.23,457.4818,444.6985,0,,,,,,,,,,,,
2/22/2022,429.57,456.7462,444.73575,0,,,,,,,,,,,,
2/23/2022,421.95,455.7704,444.7558,0,,,,,,,,,,,,
2/24/2022,428.3,455.005,444.82625,0,,,,,,,,,,,,
2/25/2022,437.75,454.4928,444.98795,0,,,,,,,,,,,,
2/28/2022,436.63,453.8134,445.1197,0,,,,,,,,,,,,
3/1/2022,429.98,453.084,445.1867,0,,,,,,,,,,,,
3/2/2022,437.89,452.6444,445.29855,0,,,,,,,,,,,,
3/3/2022,435.71,452.259,445.4174,0,,,,,,,,,,,,
3/4/2022,432.17,451.6412,445.52395,0,,,,,,,,,,,,
3/7/2022,419.43,450.676,445.5447,0,,,,,,,,,,,,
3/8/2022,416.25,449.589,445.55125,0,,,,,,,,,,,,
3/9/2022,427.41,448.592,445.59245,0,,,,,,,,,,,,
3/10/2022,425.48,447.5642,445.62865,0,,,,,,,,,,,,
3/11/2022,420.07,446.416,445.63365,0,,,,,,,,,,,,
3/14/2022,417,445.2328,445.6222,0,,,,,,,,,,,,
3/15/2022,426.17,444.257,445.65285,0,,,,,,,,,,,,
3/16/2022,435.62,443.4152,445.7326,0,,,,,,,,,,,,
3/17/2022,441.07,442.6856,445.8363,0,,,,,,,,,,,,
3/18/2022,444.52,442.2084,445.96505,0,,,,,,,,,,,,
3/21/2022,444.39,441.7374,446.074,0,,,,,,,,,,,,
3/22/2022,449.59,441.4074,446.211,0,,,,,,,,,,,,
3/23/2022,443.8,440.9732,446.3186,0,,,,,,,,,,,,
3/24/2022,450.49,440.588,446.4628,0,,,,,,,,,,,,
3/25/2022,452.69,440.2214,446.6082,0,,,,,,,,,,,,
3/28/2022,455.91,440.049,446.7662,0,,,,,,,,,,,,
3/29/2022,461.55,439.9856,446.94765,0,,,,,,,,,,,,
3/30/2022,458.7,440.0298,447.11875,0,,,,,,,,,,,,
3/31/2022,451.64,440.0276,447.2664,0,,,,,,,,,,,,
4/1/2022,452.92,440.151,447.42115,0,,,,,,,,,,,,
4/4/2022,456.8,440.5274,447.63055,0,,,,,,,,,,,,
4/5/2022,451.03,440.7512,447.7814,0,,,,,,,,,,,,
4/6/2022,446.52,440.9922,447.89845,0,,,,,,,,,,,,
4/7/2022,448.77,441.3,448.0293,0,,,,,,,,,,,,
4/8/2022,447.57,441.6266,448.14165,0,,,,,,,,,,,,
4/11/2022,439.92,441.586,448.2082,0,,,,,,,,,,,,
4/12/2022,438.29,441.3536,448.2623,0,,,,,,,,,,,,
4/13/2022,443.31,441.1608,448.34035,0,,,,,,,,,,,,
4/14/2022,437.79,440.7696,448.389,0,,,,,,,,,,,,
4/18/2022,437.97,440.597,448.4267,0,,,,,,,,,,,,
4/19/2022,445.04,440.5238,448.4833,0,,,,,,,,,,,,
4/20/2022,444.71,440.4728,448.5422,0,,,,,,,,,,,,
4/21/2022,438.06,440.2152,448.5602,0,,,,,,,,,,,,
4/22/2022,426.04,439.5852,448.5358,0,,,,,,,,,,,,
4/25/2022,428.51,439.169,448.50075,0,,,,,,,,,,,,
4/26/2022,416.1,438.6818,448.39585,0,,,,,,,,,,,,
4/27/2022,417.27,438.2468,448.30425,0,,,,,,,,,,,,
4/28/2022,427.81,437.881,448.2621,0,,,,,,,,,,,,
4/29/2022,412,437.189,448.14835,0,,,,,,,,,,,,
5/2/2022,414.48,436.7374,448.06405,0,,,,,,,,,,,,
5/3/2022,416.38,436.3804,448.0211,0,,,,,,,,,,,,
5/4/2022,429.06,436.3702,448.0111,0,,,,,,,,,,,,
5/5/2022,413.81,436.2074,447.9074,0,,,,,,,,,,,,
5/6/2022,411.34,435.8682,447.7868,0,,,,,,,,,,,,
5/9/2022,398.17,435.0766,447.57795,0,,,,,,,,,,,,
5/10/2022,399.09,434.3258,447.3683,0,,,,,,,,,,,,
5/11/2022,392.75,433.5812,447.137,0,,,,,,,,,,,,
5/12/2022,392.34,432.6702,446.90455,0,,,,,,,,,,,,
5/13/2022,401.72,431.9904,446.7099,0,,,,,,,,,,,,
5/16/2022,400.09,431.3488,446.5178,0,,,,,,,,,,,,
5/17/2022,408.32,431.1266,446.37145,0,,,,,,,,,,,,
5/18/2022,391.86,430.6388,446.125,0,,,,,,,,,,,,
5/19/2022,389.46,429.8798,445.8774,0,,,,,,,,,,,,
5/20/2022,389.63,429.1628,445.61675,0,,,,,,,,,,,,
5/23/2022,396.92,428.6998,445.3889,0,,,,,,,,,,,,
5/24/2022,393.89,428.2376,445.1477,0,,,,,,,,,,,,
5/25/2022,397.37,427.6616,444.92115,0,,,,,,,,,,,,
5/26/2022,405.31,427.0554,444.7288,0,,,,,,,,,,,,
5/27/2022,415.26,426.5392,444.57955,0,,,,,,,,,,,,
5/31/2022,412.93,425.9074,444.4146,0,,,,,,,,,,,,
6/1/2022,409.59,425.2114,444.2277,0,,,,,,,,,,,,
6/2/2022,417.39,424.5674,444.09445,0,,,,,,,,,,,,
6/3/2022,410.54,423.9022,443.95125,0,,,,,,,,,,,,
6/6/2022,411.79,423.1282,443.8109,0,,,,,,,,,,,,
6/7/2022,415.74,422.3892,443.6728,0,,,,,,,,,,,,
6/8/2022,411.22,421.4954,443.4926,0,,,,,,,,,,,,
6/9/2022,401.44,420.2932,443.25995,0,,,,,,,,,,,,
6/10/2022,389.8,418.9152,442.9644,0,,,,,,,,,,,,
6/13/2022,375,417.3824,442.6081,0,,,,,,,,,,,,
6/14/2022,373.87,415.8014,442.2262,0,,,,,,,,,,,,
6/15/2022,379.2,414.2494,441.86105,0,,,,,,,,,,,,
6/16/2022,366.65,412.5618,441.4365,0,,,,,,,,,,,,
6/17/2022,365.86,410.9486,441.0068,0,,,,,,,,,,,,
6/21/2022,375.07,409.4746,440.6162,0,,,,,,,,,,,,
6/22/2022,374.39,408.011,440.22275,0,,,,,,,,,,,,
6/23/2022,378.06,406.7738,439.85575,0,,,,,,,,,,,,
6/24/2022,390.08,405.8096,439.5516,0,,,,,,,,,,,,
6/27/2022,388.59,404.7152,439.24965,0,,,,,,,,,,,,
6/28/2022,380.65,403.5724,438.9257,0,,,,,,,,,,,,
6/29/2022,380.34,402.4198,438.5945,0,,,,,,,,,,,,
6/30/2022,377.25,401.064,438.2599,0,,,,,,,,,,,,
7/1/2022,381.24,399.7946,437.9267,0,,,,,,,,,,,,
7/5/2022,381.96,398.6726,437.60065,0,,,,,,,,,,,,
7/6/2022,383.25,397.8168,437.3099,0,,,,,,,,,,,,
7/7/2022,388.99,397.0264,437.08465,0,,,,,,,,,,,,
7/8/2022,388.67,396.4778,436.85985,0,,,,,,,,,,,,
7/11/2022,384.23,395.817,436.5917,0,,,,,,,,,,,,
7/12/2022,380.83,394.8774,436.27995,0,,,,,,,,,,,,
7/13/2022,378.83,394.214,435.95455,0,,,,,,,,,,,,
7/14/2022,377.91,393.4826,435.6309,0,,,,,,,,,,,,
7/15/2022,385.13,392.8576,435.38795,0,,,,,,,,,,,,
7/18/2022,381.95,391.9154,435.12545,0,,,,,,,,,,,,
7/19/2022,392.27,391.4846,434.9411,0,,,,,,,,,,,,
7/20/2022,394.77,391.1532,434.74375,0,,,,,,,,,,,,
7/21/2022,398.79,391.1656,434.5945,0,,,,,,,,,,,,
7/22/2022,395.09,391.0856,434.40445,0,,,,,,,,,,,,
7/25/2022,395.57,391.142,434.2078,0,,,,,,,,,,,,
7/26/2022,390.89,391.113,433.96895,0,,,,,,,,,,,,
7/27/2022,401.04,391.0994,433.78485,0,,,,,,,,,,,,
7/28/2022,406.07,391.219,433.64175,0,,,,,,,,,,,,
7/29/2022,411.99,391.2924,433.5336,0,,,,,,,,,,,,
8/1/2022,410.77,391.6706,433.41155,0,,,,,,,,,,,,
8/2/2022,408.06,392.0426,433.23935,0,,,,,,,,,,,,
8/3/2022,414.45,392.539,433.08225,0,,,,,,,,,,,,
8/4/2022,414.17,392.884,432.91715,0,,,,,,,,,,,,
8/5/2022,413.47,393.2756,432.7313,0,,,,,,,,,,,,
8/8/2022,412.99,393.588,432.5342,0,,,,,,,,,,,,
8/9/2022,411.35,393.7088,432.323,0,,,,,,,,,,,,
8/10/2022,419.99,393.8034,432.15735,0,,,,,,,,,,,,
8/11/2022,419.99,393.9446,431.97955,0,,,,,,,,,,,,
8/12/2022,427.1,394.2948,431.83525,0,,,,,,,,,,,,
8/15/2022,428.86,394.5242,431.70985,0,,,,,,,,,,,,
8/16/2022,429.7,394.9074,431.56675,0,,,,,,,,,,,,
8/17/2022,426.65,395.2046,431.40375,0,,,,,,,,,,,,
8/18/2022,427.89,395.4476,431.243,0,,,,,,,,,,,,
8/19/2022,422.14,395.666,431.0442,0,,,,,,,,,,,,
8/22/2022,413.35,395.9042,430.78735,0,,,,,,,,,,,,
8/23/2022,412.35,396.3552,430.51455,0,,,,,,,,,,,,
8/24/2022,413.67,397.1286,430.24025,0,,,,,,,,,,,,
8/25/2022,419.51,398.0414,429.99315,0,,,,,,,,,,,,
8/26/2022,405.31,398.5636,429.6828,0,,,,,,,,,,,,
8/29/2022,402.63,399.2832,429.37785,0,,,,,,,,,,,,
8/30/2022,398.21,399.9302,429.05005,0,,,,,,,,,,,,
8/31/2022,395.18,400.3324,428.6896,0,,,,,,,,,,,,
9/1/2022,396.42,400.773,428.33455,0,,,,,,,,,,,,
9/2/2022,392.24,401.0566,427.94935,0,,,,,,,,,,,,
9/6/2022,390.76,401.0702,427.56245,0,,,,,,,,,,,,
9/7/2022,397.78,401.254,427.2027,0,,,,,,,,,,,,
9/8/2022,400.38,401.6486,426.86015,0,,,,,,,,,,,,
9/9/2022,406.6,402.1738,426.5553,0,,,,,,,,,,,,
9/12/2022,410.97,402.8482,426.2692,0,,,,,,,,,,,,
9/13/2022,393.1,403.0854,425.8875,0,,,,,,,,,,,,
9/14/2022,394.6,403.3382,425.56565,0,,,,,,,,,,,,
9/15/2022,390.12,403.4756,425.19325,0,,,,,,,,,,,,
9/16/2022,385.56,403.407,424.84325,0,,,,,,,,,,,,
9/19/2022,388.55,403.4046,424.5335,0,,,,,,,,,,,,
9/20/2022,384.09,403.4018,424.16695,0,,,,,,,,,,,,
9/21/2022,377.39,403.333,423.7868,0,,,,,,,,,,,,
9/22/2022,374.22,403.2408,423.36395,0,,,,,,,,,,,,
9/23/2022,367.95,403.0416,422.8623,0,,,,,,,,,,,,
9/26/2022,364.31,402.6252,422.33625,0,,,,,,,,,,,,
9/27/2022,363.38,402.2538,421.8214,0,,,,,,,,,,,,
